mar_diminutif,prod_code,pro_cdA,prodA_designation,CA,CaRea,prod_id,prod_designation,mont25
SignaDyn,SDY FC 203,,,,,218681,"Fourniture dun mât monobloc pour montage sur massif dancrage, de type cylindrique cannelé en aluminium de diamètre 90mm et de classe MD, permettant linstallation d un matériel de type Panneau à Messages Variables dit « Info » ou dit « PMS » ou de Présignalisation CAC, hauteur hors sol inférieure ou égale à 2m80, y compris mise en peinture (RAL sera définit par le Maître dOuvrage), chapeau, embase amovible et sa boulonnerie, cabochons.",11104.0
SignaDyn,SDY FC 204,,,,,219031,"Fourniture dun mât monobloc pour montage sur massif dancrage, de type cylindrique cannelé en aluminium de diamètre 90mm et de classe MD, permettant linstallation d un matériel de type couple de feux R24 ou Panneau à Messages Variables dit « Info » ou dit « PMS » ou de Présignalisation CAC, hauteur hors sol supérieure à 2m80 et inférieure ou égale à 4m, y compris mise en peinture (RAL sera définit par le Maître dOuvrage),chapeau, embase amovi",2867.0
SignaDyn,SDY FC 207,,,,,218665,"Fourniture dun mât monobloc pour montage sur massif dancrage, de type cylindrique cannelé en aluminium de diamètre 114 mm et de classe MD, permettant linstallation d un matériel de type Panneau à Messages Variables dit « Info » ou dit « PMS » ou de Présignalisation CAC, hauteur hors sol inférieure ou égale à 2m80, y compris mise en peinture (RAL sera définit par le Maître dOuvrage), chapeau, embase amovible et sa boulonnerie, cabochons.",3031.0
SignaDyn,SDY FC 210,,,,,218777,"Fourniture dune enveloppe extérieure pour armoire de commande CAC de type armoire en aluminium GROLLEAU OUTDOOR 2 portes VDP, de dimensions 1516x1000x500 mm et équipée de tous ces accessoires (socle alu 1000x500x200 mm ouverture face avant, crépi anti-affichage RAL 8019, serrure à clé, kit grille de ventilation basse et haute...).",5759.0
SignaDyn,SDY FC 211,,,,,218875,"Fourniture dune enveloppe intérieure (2ème enveloppe) pour armoire de commande CAC de type coffret universel SCHNEIDER ELECTRIC avec porte pleine sans châssis, de dimensions 1200x800x300 mm et équipée de tous ces accessoires (étagère PC articulée, compas, divers tôleries support en alu).Ce prix rémunère également lintégration de la platine et le raccordement de tous les tous les câbles sy raccordant.",2430.0
SignaDyn,SDY FC 213,,,,,218727,"Fourniture dune enveloppe intérieure (2ème enveloppe) pour armoire de commande dun matériel (PMV, SAV) de type coffret 3D SAREL, de dimensions 800x600x250 mm et équipée de tous ces accessoires (châssis plein galvanisé 800x600 mm, poignée à clé 1242E, arrêt de porte à glissière...).",2725.0
SignaDyn,SDY FC 221,,,,,279052,Fourniture de joint détanchéité pour lensemble des ouvrants dun caisson PMV quel que soit son type et le nombre de lignes. ,5621.0
SignaDyn,SDY FC 222,,,,,367596,Fourniture dun relais de contrôle de courant OMRON (Référence K8AK-AS2 100-240VAC),13275.0
SignaDyn,SDY FS 05,,,,,218997,"Fourniture dun bloc feu de signalisation principal R22J FARECO complet avec écran de contraste, dispositifs de raccordement et de fixation pour installation sur mât simple de type A ou C, sur mât avec potence de type B, ou sur support mural de type D.",29910.0
SignaDyn,SDY FS 06,,,,,218643,"Fourniture dun bloc feu de signalisation de rappel R22J FARECO avec écran de contraste, dispositifs de raccordement et de fixation pour installation sur mât avec potence de type B.",3698.0
SignaDyn,SDY FS 07,,,,,218995,"Fourniture dun bloc répétiteur R22J Trafic Vision FARECO complet avec dispositifs de raccordement et de fixation pour installation sur mât simple existant de type A ou C, sur mât avec potence existant de type B, ou sur support mural existant de type D.",10559.0
SignaDyn,SDY FS 08,,,,,218925,"Fourniture dun Pilote Informatique Contrôleur dAccès (PICA) FARECO pour armoire CAC, avec soft de gestion inclus (Fareco UC Gallery).",130448.0
SignaDyn,SDY FS 09,,,,,218553,Fourniture dune carte 16 entrées pour UC Gallery FARECO pour armoire CAC (Fareco EXT-16E).,3552.0
SignaDyn,SDY FS 10,,,,,218977,Fourniture dun module extension 16 entrées Gallery FARECO E/S pour armoire CAC (Fareco E-TOR GALLERY).,9825.0
SignaDyn,SDY FS 11,,,,,218497,Fourniture dune carte de puissance FARECO pour armoire CAC (Référence Fareco 055 03003 1A).,27594.0
SignaDyn,SDY FS 12,,,,,218949,Fourniture dun rack de puissance pour 4 cartes triacs Gallery FARECO (Fareco RACK-TRIACS).,3483.0
SignaDyn,SDY FS 14,,,,,218451,Fourniture dune carte détecteur de boucle 4 voies sorties optos NORTECH pour armoire CAC (Référence Nortech TD624ES).,2434.0
SignaDyn,SDY FS 229,,,,,218593,Fourniture dune carte FAV07-hc450-option0-4mes pour SAV Hors tunnel SIGNATURE (Référence SVMS 131241).,7359.0
SignaDyn,SDY FS 232,,,,,218797,Fourniture dune carte FAV07 led300 option 10-4mes pour SAV en tunnel SIGNATURE (Référence SVMS 129185).,7345.0
SignaDyn,SDY FS 241,,,,,218509,Fourniture dune carte graphique 3/3 IDF10-Mix640-typeA6b-Car3 pour SAV Mixte SIGNATURE (Référence SVMS 168800 (STS 143)).,2098.0
SignaDyn,SDY FS 245,,,,,219055,Fourniture dune carte afficheur CARTE IDF08-FEU300J-24V-10 (cms-A23-I40) pour feu R1 SIGNATURE (Référence SVMS 168824 (STS 168)).,10907.0
SignaDyn,SDY FS 252,,,,,218605,Fourniture dune carte affichage BAL03-CAC06 pour matériel SIGNATURE (Référence SVMS 121569).,2427.0
SignaDyn,SDY FS 256,,,,,219059,Fourniture dune carte UPP03 pour matériel SIGNATURE (Référence SVMS 100697).,65904.0
SignaDyn,SDY FS 259,,,,,218623,Fourniture dune carte de répartition alim et data afficheurs DIM16-INJECTION-0 (24V) pour PMV SIGNATURE (Référence SVMS 169484).,21901.0
SignaDyn,SDY FS 262 bis,,,,,279048,Fourniture de lot de 5 cellules de luminosité NORP12 capotées pour matériel SIGNATURE (Référence SVMS 168784 (STS 127)).,41561.0
SignaDyn,SDY FS 263,,,,,260688,Fourniture dune carte Pilote 17 STS  Gestion avec bus afficheur (PIP) pour matériel SIGNATURE (Référence SVMS 183660).,262207.0
SignaDyn,SDY FS 266,,,,,302648,"Fourniture de 52 feux R24 SWARCO (boîtier complet avec source à diodes, lentille et câble de raccordement) de diamètre 300 mm Red et alimentation 230Vac (FUTURLED 6 Référence :F13236012-124000).",42417.0
SignaDyn,SDY FS 267,,,,,323868,Fourniture dune carte afficheur à diodes DIM16-H160x3-0 (J3-A60-I30) pour PMV SIGNATURE (Ré- férence SVMS 170993).,2046.0
SignaDyn,SDY FS 269,,,,,323866,Fourniture de 144 cartes afficheur à diodes DIM16-H160x3-0 (J3-A60-I30) pour PMV SIGNATURE (Référence SVMS 170993).,213270.0
SignaDyn,SDY FS 270,,,,,323880,Fourniture dune carte afficheur à diodes DIM16-H200-1 (J1-A23-I33) pour PMV SIGNATURE (Réfé- rence SVMS 169483).,12031.0
SignaDyn,SDY FS 272,,,,,323860,Fourniture de 180 cartes afficheur à diodes DIM16-H200-1 (J1-A23-I33) pour PMV SIGNATURE (Ré- férence SVMS 169483).,92973.0
SignaDyn,SDY FS 273,,,,,323870,"Fourniture d'un couple de feux R24 complet, comprenant 2 boîtiers optiques SWARCO Futuraled 230v rouge diamètre 300 avec écran de contraste, casquette, dispositif de raccordement (boite de raccordement) et de fixation (colliers pour fixation sur mât)",23016.0
SignaDyn,SDY FS 274,,,,,380283,Fourniture de 54 cartes afficheur à diodes DIM16-H320-1 (J2-A23-I40) pour PMV Signature (Référence SVMS 168972),75176.0
SignaDyn,SDY FS 275,,,,,380285,Fourniture de 81 cartes afficheur à diodes DIM16-H250-0 (J2-A23-I30) pour PMV Signature (Référence SVMS 172651),11533.0
SignaDyn,SDY FS 276,,,,,380289,Fourniture de 16 cartes afficheur à diodes GRA16-H352-QUADRI-44(WRJB) pour PMV Signature (Référence SVMS 14P05400202517),190458.0
SignaDyn,SDY FS 400,,,,,218869,"Fourniture dun caisson de type SAV R21a Fronton de Tunnel, signal par carte(s) à diodes de dimensions 680x680 mm, complet et prêt à fonctionner, de dimensions extérieures 800x800 mm et ouverture par la face avant, avec dispositifs de raccordement et de fixation (équerres, brides pour fixation sur PPHM).",73922.0
SignaDyn,SDY FS 408,,,,,218505,"Fourniture dun caisson de type « PMS » Grande Gamme, signal B1 décor normal par cartes à diodes de diamètre 1050 mm environ, complet et prêt à fonctionner, de dimensions extérieures 1300x1300 mm et ouverture par la face arrière, avec dispositifs de raccordement et de fixation (équerres, colliers, profilés et brides pour fixation sur PPHM.) et mise en peinture (RAL sera définit par le Maître dOuvrage).",40684.0
SignaDyn,SDY FS 500,,,,,302642,Fourniture de 36 cartes afficheurs alphanumériques Hc 320mm Abéon SD-A321.,28703.0
SignaDyn,SDY FS 501,,,,,302672,Fourniture de 270 (54x5) cartes afficheurs alphanumériques Hc 320mm Abéon SD-A321.,105554.0
SignaDyn,SDY FS 502,,,,,302664, Fourniture de 24 cartes afficheurs alphanumériques Hc 200mm Abéon SD-A200,14197.0
SignaDyn,SDY FS 503,,,,,302680,Fourniture de 80 (16x5) cartes afficheurs pictogrammes 16x16 R/J Abéon SD-H351,106458.0
SignaDyn,SDY FS 504,,,,,302670,Fourniture de 5 feux à leds 300mm avec câble de 2 m Abéon FL-302.,42180.0
SignaDyn,SDY FS 505,,,,,302678,Fourniture de 5 unités centrales Abéon SD-341.,43132.0
SignaDyn,SDY FS 506,,,,,302684,Fourniture de 5 cartes entrées/sorties Abéon SD-IO-244.,50501.0
SignaDyn,SDY FS 507,,,,,302676,Fourniture de 5 cartes injecteur 10 ports Abéon SD-INJ10.,4050.0
SignaDyn,SDY FS 508,,,,,302674,Fourniture de 5 cartes injecteur 4 ports Abéon SD-INJ4.,7818.0
SignaDyn,SDY FS 510,,,,,302666,Fourniture de 5 cellules de luminosité (Référence THEBEN 9070416).,7623.0
SignaDyn,SDY FS401,,,,,218559,"Fourniture dun caisson de type SAV 4 messages, signaux par carte(s) à diodes de dimensions 450x450 mm, complet et prêt à fonctionner, de dimensions extérieures 750x750 mm et ouverture par la face arrière, avec dispositifs de raccordement et de fixation (équerres, colliers, profilés et brides pour fixation sur PPHM) et mise en peinture (RAL sera définit par le Maître dOuvrage).",9259.0
SignaDyn,SDY ING 01,,,,,218689,"Plus-value aux prix des séries SDY ING, SDY MEV et SDY DIV pour la réalisation des prestations de nuit entre 22h et 06h.",68210.0
SignaDyn,SDY ING 07,,,,,218913,"Réalisation dune étude technique mineure dintérêt régionale conformément à la Fiche N°7 et correspondant à 2 jours (+ ou  20 %) de travail dingénieur dépendant des méthodes employées et dont la commande sera un cahier des charges pour la réalisation de prestations simples et localisées dévolution, de modernisation ou de rénovation dun type ou modèle déquipement existant quels soient son type, sa technologie et sa situation.Ce prix rémunèr",3706.0
SignaDyn,SDY MC 01,,,,,213969,Unité de référence « recherche de défaut » (diagnostic).,305806.0
SignaDyn,SDY MC 02,,,,,213971,Unité de référence « intervention corrective » (dépannage).,391412.0
SignaDyn,SDY MEV 01,,,,,218685,"Installation, raccordement et paramétrage dune interface de communication SHDSL quels que soient son type (point à point, anneau redondant...) et sa technologie (cuivre, Fibre Optique) en armoire de commande dun équipement (PMV, SAV, CAC), avec fourniture de lensemble des périphériques nécessaires comme son alimentation BT/TBT, son disjoncteur différentiel de protection, ses câbles et fileries dalimentation et de transmission, ses cordons ré",68969.0
SignaDyn,SDY MEV 06,,,,,218849,"Installation et raccordement dun module de communication de technologie filaire ou non filaire permettant la liaison à un VPN dun opérateur télécom dune armoire de commande dun équipement (PMV, SAV, CAC) en remplacement dun matériel existant.Ce prix rémunère également la réception du matériel (module de communication), la dépose et la restitution à la DiRIF de lexistant, ainsi que la mise en service et les essais fonctionnels.La fournitu",14817.0
SignaDyn,SDY MEV 07,,,,,218527,"Réalisation de travaux localisés pour lévolution, la modernisation ou la rénovation dun équipement existant quels que soient son type, sa technologie et sa situation.Ce prix rémunère 1 jour (+ ou  20 %) de travail de deux techniciens incluant les déplacements sur site, loutillage et les matériels, ainsi que la fourniture de tous les produits et consommables nécessaires à lexécution des tâches.Ce prix fait suite à la réalisation dune étude",12391.0
SignaDyn,SDY MEV 09 bis,,,,,260692,"Fourniture et installation du kit permettant l'adaptation mécanique de cartes afficheurs de nouvelle génération en lieu et place des cartes afficheurs existantes pour un PMV A SIRIUS SIGNATURE de type 2 lignes de 18 caractères Hc 320mm.Ce kit comprend les platines porte-afficheur, toutes les nappes de liaisons inter-caractères dalimentation et de réseau de données, les interfaces entre les platines et le caisson du PMVCe prix rémunère égaleme",197047.0
SignaDyn,SDY MEV 12,,,,,218411,"Installation, raccordement et configuration dun Pilote de panneau (PIP) de technologie LCR / TCP IP, de type carte pilote STS 311 et de ses interfaces éventuelles (carte UPP, carte injection...) en armoire de commande dun équipement de signalisation dynamique (PMV, SAV) quelle que soit sa situation, avec fourniture des périphériques comme son alimentation BT/TBT, son disjoncteur différentiel de protection, ses câbles et nappes (électrique, bus",242490.0
SignaDyn,SDY MEV 13,,,,,302658,"Fourniture et installation du kit permettant l'adaptation de cartes afficheurs Abéon en lieu et place de toutes les cartes afficheurs existantes pour un PMV Picto SES Luminance de type 3 lignes de 18 caractères Hc 320mm + Pictogramme. Ce kit comprend tous les différents supports, toutes les nappes et/ou cordons de liaisons inter-caractères (alimentation et de réseau de données), toutes les différentes interfaces nécessaires (thermostat de chauffa",34506.0
SignaDyn,SDY MEV 14,,,,,302646,"Fourniture et installation du kit permettant l'adaptation de cartes afficheurs Abéon en lieu et place de toutes les cartes afficheurs existantes pour un PMV A SES UC962 LON type 2 lignes de 18 caractères Hc 320mm. Ce kit comprend tous les différents supports, toutes les nappes et/ou cordons de liaisons inter-caractères (alimentation et de réseau de données), toutes les différentes interfaces nécessaires (thermostat de chauffage, thermostat de ven",10419.0
SignaDyn,SDY MEV 15,,,,,302654,"Fourniture et installation du kit permettant l'adaptation de cartes afficheurs Abéon en lieu et place de toutes les cartes afficheurs existantes pour un PMV HA SES UC962 LON type 2 lignes de 12 caractères Hc 200mm. Ce kit comprend tous les différents supports, toutes les nappes et/ou cordons de liaisons inter-caractères (alimentation et de réseau de données), toutes les différentes interfaces nécessaires (thermostat de chauffage, thermostat de ve",12920.0
SignaDyn,SDY MEV 16,,,,,302650,"Installation, raccordement et configuration dun Pilote de panneau (PIP) de technologie LCR / TCP IP, de type Abéon SD-341 et de ses interfaces éventuelles en armoire de commande et/ou caisson dun équipement de signalisation dynamique de type PMV Picto SES SCU6 3 lignes de 18 caractères Hc 320mm + Pictogramme + 2 B14 + 2R2 quelle que soit sa situation.Ce prix comprend la fourniture des périphériques comme les protections électriques, des câbles",88732.0
SignaDyn,SDY MEV 17,,,,,302682,"Installation, raccordement et configuration dun Pilote de panneau (PIP) de technologie LCR / TCP IP, de type Abéon SD-341 et de ses interfaces éventuelles en armoire de commande et/ou caisson dun équipement de signalisation dynamique de type PMV A SES UC962 LON 2 lignes de 18 caractères Hc 320mm quelle que soit sa situation. Ce prix comprend la fourniture des périphériques comme les protections électriques, des câbles, nappes et/ou cordons (él",15606.0
SignaDyn,SDY MEV 18,,,,,302640,"Installation, raccordement et configuration dun Pilote de panneau (PIP) de technologie LCR / TCP IP, de type Abéon SD-341 et de ses interfaces éventuelles en armoire de commande et/ou caisson dun équipement de signalisation dynamique de type PMV HA SES UC962 LON 2 lignes de 12 caractères Hc 200mm quelle que soit sa situation.Ce prix comprend la fourniture des périphériques comme les protections électriques, des câbles, nappes et/ou cordons (él",13748.0
SignaDyn,SDY MEV 19,,,,,302662,"Installation, raccordement et configuration dun Pilote de panneau (PIP) de technologie LCR / TCP IP, de type Abéon SD-341 et de ses interfaces éventuelles en armoire de commande et/ou caisson dun équipement de signalisation dynamique de type Portique de présignalisation SES SCU6 2 B14 + 2R2 quelle que soit sa situation.Ce prix comprend la fourniture des périphériques comme les protections électriques, des câbles, nappes et/ou cordons (électriq",73035.0
SignaDyn,SDY MEV 21,,,,,323874,Fourniture et installation du kit permettant l'adaptation de cartes afficheurs SVMS DIM 16 en lieu et place de toutes les cartes afficheurs existantes pour un PMV HA SIRIUS Signature de type 2 lignes de 18 caractères Hc 160mm.,117926.0
SignaDyn,SDY MEV 23,,,,,323862,Fourniture et installation du kit permettant l'adaptation de cartes afficheurs SVMS DIM 16 en lieu et place de toutes les cartes afficheurs existantes pour un PMV HA SIRIUS Signature de type 2 lignes de 18 caractères Hc 200mm.,88074.0
SignaDyn,SDY MEV 24,,,,,367594,"Fourniture et installation du kit permettant l'adaptation de cartes afficheurs SVMS DIM16 en lieu et place de toutes les cartes afficheurs existantes pour un PMV HA SIRIUS SIGNATURE de type 2 lignes de 12 caractères Hc 200mm.Ce kit comprend les platines porte-afficheur, toutes les nappes de liaisons inter-caractères dalimentation et de réseau de données, les interfaces entre les platines et le caisson du PMV",16925.0
SignaDyn,SDY MEV 25,,,,,380281,"Fourniture et installation du kit permettant l'adaptation de cartes afficheurs SVMS GRA16H352 en lieu et place de toutes les cartes afficheurs «pictogramme» existantes pour un PMV SIRIUS Signature de type Picto + 3 lignes de 18 caractères Hc 320mmm.Ce kit comprend les platines porte-afficheur, toutes les nappes de liaisons inter-caractères dalimentation et de réseau de données, les interfaces entre les platines et le caisson du PMV",5587.0
SignaDyn,SDY MEV 26,,,,,380287,"Fourniture et installation du kit permettant l'adaptation de cartes afficheurs SVMS DIM16H320 en lieu et place de toutes les cartes afficheurs «alphanumérique» existantes pour un PMV SIRIUS Signature de type Picto + 3 lignes de 18 caractères Hc 320mm.Ce kit comprend les platines porte-afficheur, toutes les nappes de liaisons inter-caractères dalimentation et de réseau de données, les interfaces entre les platines et le caisson du PMV",3341.0
SignaDyn,SDY MEV 27,,,,,380291,"Fourniture et installation du kit permettant l'adaptation de cartes afficheurs SVMS GRA16H352 en lieu et place de toutes les cartes afficheurs «pictogramme» existantes pour un PMV SIRIUS Signature de type Picto + 3 lignes de 9 caractères Hc 250mm + XM3d.Ce kit comprend les platines porte-afficheur, toutes les nappes de liaisons inter-caractères dalimentation et de réseau de données, les interfaces entre les platines et le caisson du PMV",19755.0
SignaDyn,SDY MEV 28,,,,,380293,"Fourniture et installation du kit permettant l'adaptation de cartes afficheurs SVMS DIM16H250 en lieu et place de toutes les cartes afficheurs «alphanumérique» existantes pour un PMV SIRIUS Signature de type Picto + 3 lignes de 9 caractères Hc 250mm + XM3d.Ce kit comprend les platines porte-afficheur, toutes les nappes de liaisons inter-caractères dalimentation et de réseau de données, les interfaces entre les platines et le caisson du PMV",7464.0
SignaDyn,SDY MP 01,SDY0,MP gamme SDY 0 ,187.0,113.0,218591,"Visite annuelle décrite dans la gamme SDY 001 pour un équipement installé sur une structure PPHM visitable et de type Panneau à Messages Variables multi-usage dit « Picto », de type Panneau à Messages Variables dit « Autoroutier », dit « Hors Autoroute » ou dit « Dédié ».",142699.0
SignaDyn,SDY MP 04,SDY0,MP gamme SDY 0 ,130.0,73.0,218735,"Visite annuelle décrite dans la gamme SDY 012 pour un équipement installé sur une structure PPHM non visitable et de type Panneau à Messages Variables, dit « Hors Autoroute » ou dit « Dédié ».",98885.0
SignaDyn,SDY MP 05,SDY0,MP gamme SDY 0 ,105.0,60.0,218627,"Visite annuelle décrite dans la gamme SDY 003 pour un matériel de régulation daccès CAC Type A, B, C ou D (Feux R22 et pré-signalisation).",77448.0
SignaDyn,SDY MP 06,SDY0,MP gamme SDY 0 ,12.0,7.0,218471,Maintenance préventive renforcée décrite dans la gamme SDY 005 pour un équipement installé sur une structure PPHM visitable et de type Panneau à Messages Variables multi-usage dit « Picto ».,13204.0
SignaDyn,SDY MP 07,SDY0,MP gamme SDY 0 ,46.0,39.0,218403,Maintenance préventive renforcée décrite dans la gamme SDY 005 pour un équipement installé sur une structure PPHM visitable et de type Panneau à Messages Variables dit « Autoroutier ».,46948.0
SignaDyn,SDY MP 08,SDY0,MP gamme SDY 0 ,2.0,2.0,219025,Maintenance préventive renforcée décrite dans la gamme SDY 005 pour un équipement installé sur une structure PPHM visitable et de type Panneau à Messages Variables dit « Hors Autoroute ».,2688.0
SignaDyn,SDY MP 09,SDY0,MP gamme SDY 0 ,43.0,38.0,218991,Maintenance préventive renforcée décrite dans la gamme SDY 006 pour un équipement installé sur une structure PPHM non visitable et de type Panneau à Messages Variables dit « Hors Autoroute ».,44401.0
SignaDyn,SDY MP 101,SDY1,MP gamme SDY 1,56.0,25.0,218419,Tunnel de Type 1 (Nombre de module inférieur ou égal à 10).,41898.0
SignaDyn,SDY MP 102,SDY1,MP gamme SDY 1,284.0,109.0,218619,Tunnel de Type 2 (Nombre de module supérieur à 10 et inférieur ou égal à 25).,221496.0
SignaDyn,SDY MP 103,SDY1,MP gamme SDY 1,286.0,114.0,218831,Tunnel de Type 3 (Nombre de module supérieur à 25 et inférieur ou égal à 40).,235283.0
SignaDyn,SDY MP 104,SDY1,MP gamme SDY 1,264.0,91.0,219023,Tunnel de Type 4 (Nombre de module supérieur à 40 et inférieur ou égal à 55).,194483.0
SignaDyn,SDY MP 105,SDY1,MP gamme SDY 1,68.0,22.0,218523,Tunnel de Type 5 (Nombre de module supérieur à 55).,46990.0
SignaDyn,SDY MP 15,SDY0,MP gamme SDY 0 ,41.0,40.0,218803,"Maintenance préventive renforcée décrite dans la gamme SDY 009 pour un matériel de régulation daccès de type CAC Type A, C ou D (Feux R22 et pré-signalisation).",42640.0
SignaDyn,SDY MP 201,SDY2,MP gamme SDY 2,4.0,4.0,218795,Tunnel de Type 1 (Nombre de module inférieur ou égal à 10).,4807.0
SignaDyn,SDY MP 202,SDY2,MP gamme SDY 2,127.0,75.0,218483,Tunnel de Type 2 (Nombre de module supérieur à 10 et inférieur ou égal à 25).,129635.0
SignaDyn,SDY MP 203,SDY2,MP gamme SDY 2,122.0,92.0,218625,Tunnel de Type 3 (Nombre de module supérieur à 25 et inférieur ou égal à 40).,124727.0
SignaDyn,SDY MP 204,SDY2,MP gamme SDY 2,189.0,186.0,218447,Tunnel de Type 4 (Nombre de module supérieur à 40 et inférieur ou égal à 55).,191186.0
SignaDyn,SDY MP 205,SDY2,MP gamme SDY 2,52.0,52.0,218457,Tunnel de Type 5 (Nombre de module supérieur à 55).,53595.0
SignaDyn,SDY TGC 02,,,,,218479,"Réalisation d'un massif de fondation pour ancrage dun mât (Hors PPHM), équipé déquipement(s) de signalisation dynamique (couple R24, caisson pré-signal...), quels que soient son type (mât simple monobloc, fixe-non basculant, basculant, ou avec potence...), ses dimensions (hauteur comprise entre 3 m et 12 m) et sa situation.Ce prix rémunère :lexécution des fouilles,la fourniture et la mise en place de coffrage ordinaire si nécessaire,la fou",2441.0
SignaDyn,SDY TGC 15,,,,,218507,"Mise à disposition pour une durée inférieure ou égal à 4 heures de travaux, dun camion équipé dune grue de manutention avec son chauffeur et les accessoires de manutention permettant le levage et le déplacement des dispositifs de protection de type « blocs béton » ou massif préfabriqué hors sol positionnés au-dessus des chambres abritant un matériel quels que soient leur type et leur situation.",9360.0
SignaDyn,SDY TGC 16,,,,,218729,"Mise à disposition pour une durée supérieure à 4 heures et inférieure ou égale à 8 heures de travaux, dun camion équipé dune grue de manutention avec son chauffeur et les accessoires de manutention permettant le levage et le déplacement des dispositifs de protection de type « blocs béton » ou massif préfabriqué hors sol positionnés au-dessus des chambres abritant un matériel quels que soient leur type et leur situation.",2967.0
SignaDyn,SDY TGC 18,,,,,218737,"Remplacement dun mât monobloc (hauteur inférieure ou égale à 4 m) et de son embase quel que soit son type (pour système CAC de type A ou C ou un couple de feux R24 ou un matériel de type Panneau à Messages Variables dit « Info » ou dit « PMS ») et sa situation, sur un massif de fondation existants et équipé des ancrages nécessaires.Ce prix rémunère également son déchargement sur site, ainsi que lassemblage de tous les accessoires associés.La ",3099.0
THIRD-Lot2,2,,,,,362354,"SCBE2-MX-S - Juniper  ENHANCED MX SWITCH CONTROL BOARD, SPARE",9125.0
THIRD-Lot2,3,,,,,362534,"PWR-FAN-MX240-ACH-HC-U - Juniper  MX240 PEM/FAN UPGRADE KIT,2520W AC PS",12078.0
THIRD-Lot2,4,,,,,362502,"PWR-FAN-MX240-DC-HC-U - Juniper  MX240 PEM/FAN UPGRADE KIT,2400W DC PS",13688.0
THIRD-Lot2,8,,,,,362494,FFANTRAY-MX480-HC - Fan MX480,4428.0
THIRD-Lot2,9,,,,,362490,PWR-MX-2400-DC - Module d'Alimentation 2400W DC pour MX240/480,7247.0
THIRD-Lot2,10,,,,,362530,PWR-MX-2520-AC - Module d'Alimentation 2520W AC pour MX240/480,10146.0
THIRD-Lot2,13,,,,,362376,RE-S-1800X4-32G - Routing Engine - Quad Core 1.8GHz with 32G Memory (RE-S-1800X4-32G),14411.0
THIRD-Lot2,15,,,,,362400,FILTRE MX480,4563.0
THIRD-Lot2,20,,,,,362384,FFANTRAY-MX240-HC - Fantray MX240,2657.0
THIRD-Lot2,21,,,,,362448,FILTRE MX240,2281.0
THIRD-Lot2,24,,,,,362396,"MIC-3D-4XGE-XFP - MIC with 4x10GE XFP interface, Optics sold separately.",13420.0
THIRD-Lot2,42,,,,,362368,EX4400-24P 24x1G POE switch with 2x100G uplink/stacking ports. 90W POE. MACsec AES256 capable (optional license sold separately). Optional extension module(sold separately): 4x10G or 4x25G,38439.0
THIRD-Lot2,43,,,,,362486,EX4400-EM-4S 4x10G SFP+ extension module for EX4400 series of switches,95385.0
THIRD-Lot2,46,,,,,362462,"S-EX-A-C2-P       SW, EX, Advanced, Class 2 (24 ports), Perpetual",33850.0
THIRD-Lot2,47,,,,,362360,JPSU-1050-C-AC-AFO 1050W Compact AC AFO power supply for EX4400 switches,51671.0
THIRD-Lot2,49,,,,,362444,EX4400-24T,211722.0
THIRD-Lot2,99,,,,,362514,EX-XFP-10GE-ZR - XFP 10GBase-ZR 10 sur 1550nm pour transmission maximale à 80Km,5623.0
THIRD-Lot2,274,,,,,361920,MSP30-08040SCZ999HH Backplane - Switch PowerMICE MSP30,2223.0
THIRD-Lot2,284,,,,,362262,"GRS106  24 ports TxGiga et 6 ports SFP 1/2.5/10 Giga ou 16 ports TxGiga, 8 ports SFP 1/2.5 Giga et 6 ports SFP 1/2.5/10 Giga",222862.0
THIRD-Lot2,355,,,,,361932,FTLX8512D3BCL - Transmetteur Finisar XFP 850nm 10GBASE-multimode 300 m (compatible Juniper),4706.0
THIRD-Lot2,357,,,,,362156,FTLX3815M3XX - Transmetteur Finisar DWDM (C-Band) 10GBASE monomode 80 km (compatible Juniper),10357.0
THIRD-Lot2,362,,,,,361958,FTLX1672D3BCL - 10GBASE-ER 40km SFP+ Optical Transceiver,2002.0
THIRD-Lot2,388,,,,,361934,Achat sur catalogue (Voir §12 du CCAP )  Pourcentage de remise sur les prix publics,17442.0
THIRD-Lot2,391,,,,,376289,"JUNIPER - S-EX-P-C2-P : SW, EX, Premium, Class 2 (24 ports), includes Wired Assurance and VNA subscription for EX24 Port Switches, Perpetual",121360.0
THIRD-Lot2,392,,,,,376298,"JUNIPER - S-EX-P-C3-1 : SW, EX, Premium, Class 3 (32 or 48 ports), includes Wired Assurance and VNA subscription for EX32 or EX48 Port Switches,  Perpetual",64749.0
THIRD-Lot2,393,,,,,376333,"HIRSCHMANN - HIR942211001, M-SFP-10-LR/LC EEC, module SFP 10Gigabits",194519.0
THIRD-Lot2,394,,,,,376327,"HIRSCHMANN - HIR942211001, M-SFP-10-SR/LC EEC, module SFP 10Gigabits",74814.0
THIRD-Lot2,395,,,,,376325,"HIRSCHMANN - HIR943897001, M-SFP-LX/LC EEC, module SFP Gigabits",78219.0
THIRD-Lot2,396,,,,,376323,"JUNIPER - EX4400-24X, 24x10GbaseX switch with 2x100G uplink ports. MACsec AES256. Airflow out of PSU. Optional module-4x10G or 4X25G",71515.0
THIRD-Lot2,397,,,,,376317,"JUNIPER - EX4400-48T, 48x1G port switch with 2x100G uplink/stacking ports. MACsec AES256 capable (optional license sold separately).Optional extension module (sold separately): 4x10G or 4x25G",62644.0
